timestamp,event_type,data
2026-06-11T17:00:26.851589+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:26.856113+00:00,odom,"{""x"":-1.0514121221421194e-13,""y"":3.520045361256568e-32,""z"":0.0,""yaw"":9.038835408517587e-19,""linear_x"":-1.7717625468686969e-19,""linear_y"":0.0,""angular_z"":9.619431544648924e-20}"
2026-06-11T17:00:26.912714+00:00,odom,"{""x"":-1.0514121381700067e-13,""y"":3.520045215284373e-32,""z"":0.0,""yaw"":9.105239829498515e-19,""linear_x"":-2.397705386210343e-19,""linear_y"":0.0,""angular_z"":2.168745344062383e-19}"
2026-06-11T17:00:26.929783+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:26.956332+00:00,odom,"{""x"":-1.0514121449569216e-13,""y"":3.520045153092679e-32,""z"":0.0,""yaw"":9.195752208659436e-19,""linear_x"":-8.813667171370772e-20,""linear_y"":0.0,""angular_z"":3.379387762639808e-19}"
2026-06-11T17:00:27.031779+00:00,odom,"{""x"":-1.0514121614141826e-13,""y"":3.5200450015695546e-32,""z"":0.0,""yaw"":9.262267134357834e-19,""linear_x"":-6.817133363439523e-21,""linear_y"":0.0,""angular_z"":2.6595540438295943e-19}"
2026-06-11T17:00:27.077934+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.135043+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.137263+00:00,odom,"{""x"":-1.0514121955115438e-13,""y"":3.5200446838687985e-32,""z"":0.0,""yaw"":9.343377603471822e-19,""linear_x"":-2.7606627183941187e-19,""linear_y"":0.0,""angular_z"":2.908013963035707e-19}"
2026-06-11T17:00:27.183433+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.189449+00:00,odom,"{""x"":-1.0514122143011844e-13,""y"":3.5200445078654744e-32,""z"":0.0,""yaw"":9.381070129059796e-19,""linear_x"":-1.1024754421670945e-19,""linear_y"":0.0,""angular_z"":3.1575569747413576e-19}"
2026-06-11T17:00:27.231355+00:00,odom,"{""x"":-1.0514122446750982e-13,""y"":3.5200442222204875e-32,""z"":0.0,""yaw"":9.423800790639766e-19,""linear_x"":-1.1777454952738585e-19,""linear_y"":0.0,""angular_z"":1.4748197647391188e-19}"
2026-06-11T17:00:27.240562+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.266473+00:00,odom,"{""x"":-1.0514122283330761e-13,""y"":3.52004437641229e-32,""z"":0.0,""yaw"":9.471446994358663e-19,""linear_x"":1.5179958891302925e-20,""linear_y"":0.0,""angular_z"":7.484130585244335e-20}"
2026-06-11T17:00:27.337806+00:00,odom,"{""x"":-1.0514122654023849e-13,""y"":3.520044024461077e-32,""z"":0.0,""yaw"":9.53359854232585e-19,""linear_x"":-1.747028071931869e-19,""linear_y"":0.0,""angular_z"":3.8985691295796256e-19}"
2026-06-11T17:00:27.361313+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.410630+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.418274+00:00,odom,"{""x"":-1.0514122884201198e-13,""y"":3.5200438042971224e-32,""z"":0.0,""yaw"":9.581646400479828e-19,""linear_x"":-2.9684552125976284e-19,""linear_y"":0.0,""angular_z"":2.2250402613695945e-19}"
2026-06-11T17:00:27.448691+00:00,odom,"{""x"":-1.051412333012735e-13,""y"":3.520043376059362e-32,""z"":0.0,""yaw"":9.625103175435978e-19,""linear_x"":-2.4755475108322493e-19,""linear_y"":0.0,""angular_z"":3.4431972517279636e-19}"
2026-06-11T17:00:27.448859+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.503236+00:00,odom,"{""x"":-1.0514123496277907e-13,""y"":3.5200432153053345e-32,""z"":0.0,""yaw"":9.683190187098927e-19,""linear_x"":-2.723220053994753e-19,""linear_y"":0.0,""angular_z"":3.697027158981416e-19}"
2026-06-11T17:00:27.515982+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.527264+00:00,odom,"{""x"":-1.051412365546071e-13,""y"":3.5200430608661255e-32,""z"":0.0,""yaw"":9.736683841841533e-19,""linear_x"":-1.0046150317530062e-19,""linear_y"":0.0,""angular_z"":3.946391879106934e-19}"
2026-06-11T17:00:27.594000+00:00,odom,"{""x"":-1.0514123885099466e-13,""y"":3.5200428372243436e-32,""z"":0.0,""yaw"":9.746788083317157e-19,""linear_x"":-1.8743091634021453e-19,""linear_y"":0.0,""angular_z"":1.298128589548267e-19}"
2026-06-11T17:00:27.630007+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.683937+00:00,odom,"{""x"":-1.0514123922246666e-13,""y"":3.5200428012377253e-32,""z"":0.0,""yaw"":9.820147479970507e-19,""linear_x"":4.8992794062353147e-20,""linear_y"":0.0,""angular_z"":4.455703739644882e-19}"
2026-06-11T17:00:27.692298+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.716987+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.723655+00:00,odom,"{""x"":-1.0514123805406452e-13,""y"":3.5200429161122914e-32,""z"":0.0,""yaw"":9.859634128774312e-19,""linear_x"":9.698441004001048e-20,""linear_y"":0.0,""angular_z"":2.758282753892837e-19}"
2026-06-11T17:00:27.768268+00:00,odom,"{""x"":-1.0514124380729124e-13,""y"":3.520042347418608e-32,""z"":0.0,""yaw"":9.913901251266592e-19,""linear_x"":-1.7409398832790884e-19,""linear_y"":0.0,""angular_z"":3.0207689265225885e-19}"
2026-06-11T17:00:27.770683+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.798663+00:00,odom,"{""x"":-1.0514124530182264e-13,""y"":3.5200421985828854e-32,""z"":0.0,""yaw"":9.973213598139423e-19,""linear_x"":-1.1700801464796004e-19,""linear_y"":0.0,""angular_z"":3.267830713738053e-19}"
2026-06-11T17:00:27.859477+00:00,odom,"{""x"":-1.051412480284122e-13,""y"":3.5200419255556706e-32,""z"":0.0,""yaw"":1.0037601136370397e-18,""linear_x"":-7.651940872550845e-20,""linear_y"":0.0,""angular_z"":2.558614467685602e-19}"
2026-06-11T17:00:27.877978+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.933818+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.942003+00:00,odom,"{""x"":-1.0514125309962656e-13,""y"":3.520041414705562e-32,""z"":0.0,""yaw"":1.0106925983531327e-18,""linear_x"":-2.2755225260656674e-19,""linear_y"":0.0,""angular_z"":2.7998301374579956e-19}"
2026-06-11T17:00:27.976393+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:27.984328+00:00,odom,"{""x"":-1.0514125480731713e-13,""y"":3.5200412412083904e-32,""z"":0.0,""yaw"":1.019085298286897e-18,""linear_x"":-3.8678505253081904e-20,""linear_y"":0.0,""angular_z"":4.98204417707176e-19}"
2026-06-11T17:00:28.023620+00:00,odom,"{""x"":-1.0514125395941219e-13,""y"":3.5200413276561715e-32,""z"":0.0,""yaw"":1.0260031181959643e-18,""linear_x"":-6.820002986977228e-20,""linear_y"":0.0,""angular_z"":3.2719354229867376e-19}"
2026-06-11T17:00:28.028673+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.063576+00:00,odom,"{""x"":-1.0514126005287289e-13,""y"":3.520040700685567e-32,""z"":0.0,""yaw"":1.032428871338908e-18,""linear_x"":-3.227797829514948e-19,""linear_y"":0.0,""angular_z"":3.515232206998189e-19}"
2026-06-11T17:00:28.111316+00:00,odom,"{""x"":-1.0514126308530248e-13,""y"":3.5200403871847347e-32,""z"":0.0,""yaw"":1.0364317268343538e-18,""linear_x"":-7.73381011947213e-20,""linear_y"":0.0,""angular_z"":1.8188430332790672e-19}"
2026-06-11T17:00:28.139636+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.196205+00:00,odom,"{""x"":-1.0514126509000579e-13,""y"":3.5200401787470756e-32,""z"":0.0,""yaw"":1.0399564729382731e-18,""linear_x"":-1.6272209642220185e-19,""linear_y"":0.0,""angular_z"":1.1005667332534835e-19}"
2026-06-11T17:00:28.203944+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.223472+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.239161+00:00,odom,"{""x"":-1.0514126594471855e-13,""y"":3.520040089962678e-32,""z"":0.0,""yaw"":1.0410858786952353e-18,""linear_x"":4.152194996832997e-20,""linear_y"":0.0,""angular_z"":3.8406848063050215e-20}"
2026-06-11T17:00:28.281797+00:00,odom,"{""x"":-1.051412633310338e-13,""y"":3.5200403629838094e-32,""z"":0.0,""yaw"":1.0465774990328021e-18,""linear_x"":2.1514309506964933e-19,""linear_y"":0.0,""angular_z"":2.5655311640403676e-19}"
2026-06-11T17:00:28.282819+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.308301+00:00,odom,"{""x"":-1.051412691878231e-13,""y"":3.5200397486077904e-32,""z"":0.0,""yaw"":1.0516110685389145e-18,""linear_x"":-3.53598397475849e-19,""linear_y"":0.0,""angular_z"":2.823107610644874e-19}"
2026-06-11T17:00:28.400612+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.401442+00:00,odom,"{""x"":-1.0514127118205969e-13,""y"":3.5200395387229885e-32,""z"":0.0,""yaw"":1.0552109084671189e-18,""linear_x"":5.2935861023470095e-21,""linear_y"":0.0,""angular_z"":2.1020045019437446e-19}"
2026-06-11T17:00:28.466147+00:00,odom,"{""x"":-1.0514127283811205e-13,""y"":3.5200393637224626e-32,""z"":0.0,""yaw"":1.0583239525543493e-18,""linear_x"":-1.5980806569533206e-19,""linear_y"":0.0,""angular_z"":1.3722671618783441e-19}"
2026-06-11T17:00:28.469972+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.490428+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.500250+00:00,odom,"{""x"":-1.0514127824604007e-13,""y"":3.52003879107093e-32,""z"":0.0,""yaw"":1.0609165433603938e-18,""linear_x"":-2.1416008476714512e-19,""linear_y"":0.0,""angular_z"":2.564285142463353e-19}"
2026-06-11T17:00:28.547382+00:00,odom,"{""x"":-1.051412825211543e-13,""y"":3.520038335367514e-32,""z"":0.0,""yaw"":1.0678519613047527e-18,""linear_x"":-3.50749372043013e-19,""linear_y"":0.0,""angular_z"":2.8003587373733665e-19}"
2026-06-11T17:00:28.559415+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.586879+00:00,odom,"{""x"":-1.051412880472493e-13,""y"":3.5200377430046834e-32,""z"":0.0,""yaw"":1.0762256365460243e-18,""linear_x"":-2.2544282592423127e-19,""linear_y"":0.0,""angular_z"":4.001114015126858e-19}"
2026-06-11T17:00:28.677071+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.681457+00:00,odom,"{""x"":-1.0514129043212485e-13,""y"":3.5200374856824696e-32,""z"":0.0,""yaw"":1.0812218591590579e-18,""linear_x"":-1.6934629270979732e-19,""linear_y"":0.0,""angular_z"":2.322629297321399e-19}"
2026-06-11T17:00:28.722510+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.737243+00:00,odom,"{""x"":-1.0514129488053149e-13,""y"":3.520037003895802e-32,""z"":0.0,""yaw"":1.08575156843753e-18,""linear_x"":-2.5902668128022224e-19,""linear_y"":0.0,""angular_z"":2.5690643232782244e-19}"
2026-06-11T17:00:28.761929+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.776579+00:00,odom,"{""x"":-1.0514129728230283e-13,""y"":3.520036742741554e-32,""z"":0.0,""yaw"":1.0898190871228277e-18,""linear_x"":-1.5736470472548567e-19,""linear_y"":0.0,""angular_z"":2.823672056399778e-19}"
2026-06-11T17:00:28.815253+00:00,odom,"{""x"":-1.0514129785615787e-13,""y"":3.520036679973747e-32,""z"":0.0,""yaw"":1.0963220176925887e-18,""linear_x"":-1.3326293536214591e-20,""linear_y"":0.0,""angular_z"":3.0695502457286023e-19}"
2026-06-11T17:00:28.820717+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.854524+00:00,odom,"{""x"":-1.051413003516843e-13,""y"":3.520036404934068e-32,""z"":0.0,""yaw"":1.102348911402256e-18,""linear_x"":-2.862559521800944e-19,""linear_y"":0.0,""angular_z"":2.3569833873595398e-19}"
2026-06-11T17:00:28.950382+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:28.953242+00:00,odom,"{""x"":-1.0514130192492834e-13,""y"":3.520036231519916e-32,""z"":0.0,""yaw"":1.1079143710679117e-18,""linear_x"":-5.768919794368703e-20,""linear_y"":0.0,""angular_z"":4.535098523740882e-19}"
2026-06-11T17:00:29.019869+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.021000+00:00,odom,"{""x"":-1.0514130415055976e-13,""y"":3.5200359844466874e-32,""z"":0.0,""yaw"":1.1149162023373718e-18,""linear_x"":-1.2283390200104484e-19,""linear_y"":0.0,""angular_z"":3.802994925519733e-19}"
2026-06-11T17:00:29.056098+00:00,odom,"{""x"":-1.0514130347772189e-13,""y"":3.5200360601072144e-32,""z"":0.0,""yaw"":1.1204475907489241e-18,""linear_x"":1.9145781965180602e-19,""linear_y"":0.0,""angular_z"":2.097452332758513e-19}"
2026-06-11T17:00:29.119031+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.127060+00:00,odom,"{""x"":-1.0514130537507194e-13,""y"":3.520035847191662e-32,""z"":0.0,""yaw"":1.1254821736753407e-18,""linear_x"":-6.264455393757765e-20,""linear_y"":0.0,""angular_z"":3.9870065135377587e-20}"
2026-06-11T17:00:29.138860+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.184350+00:00,odom,"{""x"":-1.0514130523049683e-13,""y"":3.5200358633261444e-32,""z"":0.0,""yaw"":1.1300160830115523e-18,""linear_x"":-2.955832781781819e-20,""linear_y"":0.0,""angular_z"":2.5682267423234974e-19}"
2026-06-11T17:00:29.252518+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.256799+00:00,odom,"{""x"":-1.0514130700832024e-13,""y"":3.5200356622960626e-32,""z"":0.0,""yaw"":1.136006420816716e-18,""linear_x"":-3.8322799666764336e-20,""linear_y"":0.0,""angular_z"":1.8487289790878225e-19}"
2026-06-11T17:00:29.314177+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.323527+00:00,odom,"{""x"":-1.0514130926321744e-13,""y"":3.520035405044069e-32,""z"":0.0,""yaw"":1.1434576288375217e-18,""linear_x"":-1.5362755696635782e-19,""linear_y"":0.0,""angular_z"":2.0961262530690596e-19}"
2026-06-11T17:00:29.389883+00:00,odom,"{""x"":-1.0514130970746797e-13,""y"":3.5200353537415324e-32,""z"":0.0,""yaw"":1.1485064265506111e-18,""linear_x"":-1.2469161515921004e-19,""linear_y"":0.0,""angular_z"":1.375395594901833e-19}"
2026-06-11T17:00:29.397013+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.414622+00:00,odom,"{""x"":-1.0514131342652177e-13,""y"":3.5200349255479375e-32,""z"":0.0,""yaw"":1.1521266090288131e-18,""linear_x"":-2.006838363459127e-19,""linear_y"":0.0,""angular_z"":1.63220835202566e-19}"
2026-06-11T17:00:29.415489+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.450016+00:00,odom,"{""x"":-1.0514131891490628e-13,""y"":3.520034291734507e-32,""z"":0.0,""yaw"":1.1591590220284167e-18,""linear_x"":-1.8226589941928917e-19,""linear_y"":0.0,""angular_z"":3.8171023549844067e-19}"
2026-06-11T17:00:29.530045+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.536123+00:00,odom,"{""x"":-1.0514132272903101e-13,""y"":3.520033848219493e-32,""z"":0.0,""yaw"":1.1657103104388183e-18,""linear_x"":-3.002188470004915e-19,""linear_y"":0.0,""angular_z"":3.096220307647804e-19}"
2026-06-11T17:00:29.588251+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.610322+00:00,odom,"{""x"":-1.0514132806465868e-13,""y"":3.5200332237926105e-32,""z"":0.0,""yaw"":1.1727911088666552e-18,""linear_x"":-2.7245644244385435e-19,""linear_y"":0.0,""angular_z"":3.368074577672512e-19}"
2026-06-11T17:00:29.672984+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.676083+00:00,odom,"{""x"":-1.0514133181529049e-13,""y"":3.520032783247478e-32,""z"":0.0,""yaw"":1.1784482500729334e-18,""linear_x"":-8.09593709666707e-20,""linear_y"":0.0,""angular_z"":4.581380587350305e-19}"
2026-06-11T17:00:29.711862+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.712628+00:00,odom,"{""x"":-1.0514133429026198e-13,""y"":3.5200324911717976e-32,""z"":0.0,""yaw"":1.1807181954344401e-18,""linear_x"":-1.7903173947074982e-19,""linear_y"":0.0,""angular_z"":9.53444264585297e-20}"
2026-06-11T17:00:29.757758+00:00,odom,"{""x"":-1.0514133737865647e-13,""y"":3.520032125746036e-32,""z"":0.0,""yaw"":1.1873687656410637e-18,""linear_x"":-2.638490511027107e-20,""linear_y"":0.0,""angular_z"":3.148429123808142e-19}"
2026-06-11T17:00:29.832989+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-11T17:00:29.841623+00:00,odom,"{""x"":-1.0514134063544521e-13,""y"":3.52003173773496e-32,""z"":0.0,""yaw"":1.1935614721430543e-18,""linear_x"":-1.0853187903293686e-19,""linear_y"":0.0,""angular_z"":2.4335935555689817e-19}"
2026-06-11T17:00:29.894947+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
