timestamp,event_type,data
2026-06-11T21:58:57.064055+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.101274+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.231718+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:57.247317+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.322584+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:57.332147+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.457851+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.458076+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:57.486939+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:57.503511+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.553756+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.663253+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:57.686016+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.770799+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.771041+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:57.895000+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.906337+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:57.934689+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:57.939917+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:57.974507+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.134254+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:58.159825+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.242119+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.242899+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:58.341997+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:58.349638+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.388139+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.430201+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.483942+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:58.561213+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:58.597251+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.670509+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:58.678390+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.773323+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.785456+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:58.870891+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.910995+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:58.923177+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:59.025037+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:59.042282+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:59.112771+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:59.129346+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:59.226097+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:59.236866+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:59.360209+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:59.390560+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:59.405144+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:59.504035+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:59.541511+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:59.643748+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:59.653764+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:59.770557+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:59.779469+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:59.896704+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:58:59.942636+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:58:59.961188+00:00,odom,"{""x"":0.11403718033952616,""y"":0.030183137270198453,""z"":0.0,""yaw"":-3.054543246588802,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T21:59:00.003802+00:00,cmd_vel,"{""linear_x"":0.125,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.056381+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.064101+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9330300092697144,""mean_obstacle_dist"":4.2212923314304955}"
2026-06-11T21:59:00.109895+00:00,odom,"{""x"":0.11400266008982522,""y"":0.030180141470352407,""z"":0.0,""yaw"":-3.055280088692989,""linear_x"":0.0031349999938257156,""linear_y"":0.0,""angular_z"":-0.05263157889499683}"
2026-06-11T21:59:00.110155+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.144827+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.933440089225769,""mean_obstacle_dist"":4.220782652966956}"
2026-06-11T21:59:00.151058+00:00,odom,"{""x"":0.11384155374078962,""y"":0.03016629834999856,""z"":0.0,""yaw"":-3.0563327202708828,""linear_x"":0.009734999994126525,""linear_y"":0.0,""angular_z"":-0.05263157889448929}"
2026-06-11T21:59:00.159653+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.203905+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.245834+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9289846420288086,""mean_obstacle_dist"":4.2077612805161575}"
2026-06-11T21:59:00.250557+00:00,odom,"{""x"":0.11354890649780029,""y"":0.030141453365234407,""z"":0.0,""yaw"":-3.057385351848794,""linear_x"":0.016334999993894428,""linear_y"":0.0,""angular_z"":-0.05263157889499683}"
2026-06-11T21:59:00.260535+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.306711+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.354546+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.355893+00:00,odom,"{""x"":0.11312469516625948,""y"":0.030105883441245467,""z"":0.0,""yaw"":-3.0584379834266824,""linear_x"":0.02293499999410642,""linear_y"":0.0,""angular_z"":-0.05263157889398177}"
2026-06-11T21:59:00.383307+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.929885983467102,""mean_obstacle_dist"":4.204409941561242}"
2026-06-11T21:59:00.395802+00:00,odom,"{""x"":0.11256889698884075,""y"":0.03005986553970497,""z"":0.0,""yaw"":-3.0594906150045973,""linear_x"":0.02953499999396314,""linear_y"":0.0,""angular_z"":-0.05263157889499683}"
2026-06-11T21:59:00.404129+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.459925+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.496633+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9310002326965332,""mean_obstacle_dist"":4.216799806387172}"
2026-06-11T21:59:00.508979+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.529862+00:00,odom,"{""x"":0.11188148964552491,""y"":0.03000367665815889,""z"":0.0,""yaw"":-3.060543246582505,""linear_x"":0.036134999994086314,""linear_y"":0.0,""angular_z"":-0.05263157889550436}"
2026-06-11T21:59:00.559971+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.578979+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9323267936706543,""mean_obstacle_dist"":4.208893205511536}"
2026-06-11T21:59:00.587661+00:00,odom,"{""x"":0.11106245125366535,""y"":0.029937593829413238,""z"":0.0,""yaw"":-3.0615958781604093,""linear_x"":0.0427349999937654,""linear_y"":0.0,""angular_z"":-0.05263157889550436}"
2026-06-11T21:59:00.608932+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.654140+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.678700+00:00,odom,"{""x"":0.11011176036801364,""y"":0.029861894120918445,""z"":0.0,""yaw"":-3.062648509738326,""linear_x"":0.04933499999371094,""linear_y"":0.0,""angular_z"":-0.052631578894996825}"
2026-06-11T21:59:00.692866+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9338665008544922,""mean_obstacle_dist"":4.208760455549617}"
2026-06-11T21:59:00.708273+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.757040+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.776857+00:00,odom,"{""x"":0.10902939598078651,""y"":0.02977685463415714,""z"":0.0,""yaw"":-3.063701141316232,""linear_x"":0.05593499999383411,""linear_y"":0.0,""angular_z"":-0.05263157889550436}"
2026-06-11T21:59:00.789231+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9356197118759155,""mean_obstacle_dist"":4.213034247942162}"
2026-06-11T21:59:00.799818+00:00,odom,"{""x"":0.10781533752171035,""y"":0.029682752504029273,""z"":0.0,""yaw"":-3.064753772894131,""linear_x"":0.0625349999940461,""linear_y"":0.0,""angular_z"":-0.05263157889448929}"
2026-06-11T21:59:00.808828+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.854764+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.875275+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9375866651535034,""mean_obstacle_dist"":4.208029237039451}"
2026-06-11T21:59:00.901397+00:00,odom,"{""x"":0.1064695648580793,""y"":0.02957986489823969,""z"":0.0,""yaw"":-3.065806404472037,""linear_x"":0.06913499999390282,""linear_y"":0.0,""angular_z"":-0.05263157889550436}"
2026-06-11T21:59:00.904113+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.954211+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:00.972529+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9397673606872559,""mean_obstacle_dist"":4.213388923587635}"
2026-06-11T21:59:00.982163+00:00,odom,"{""x"":0.10499205829475974,""y"":0.029468469016680054,""z"":0.0,""yaw"":-3.066859036049936,""linear_x"":0.07573499999411482,""linear_y"":0.0,""angular_z"":-0.05263157889448929}"
2026-06-11T21:59:01.004239+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:01.056315+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:01.074842+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.942161202430725,""mean_obstacle_dist"":4.2131710107142055}"
2026-06-11T21:59:01.089995+00:00,odom,"{""x"":0.10338279857428788,""y"":0.029348842090819654,""z"":0.0,""yaw"":-3.0679116676278455,""linear_x"":0.08233499999414917,""linear_y"":0.0,""angular_z"":-0.05263157889448931}"
2026-06-11T21:59:01.104168+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:01.166366+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:01.211868+00:00,odom,"{""x"":0.10164176687687898,""y"":0.02922126138308709,""z"":0.0,""yaw"":-3.0689642992057533,""linear_x"":0.08893499999400589,""linear_y"":0.0,""angular_z"":-0.05263157889550436}"
2026-06-11T21:59:01.212008+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:01.223033+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9447704553604126,""mean_obstacle_dist"":4.207299129327594}"
2026-06-11T21:59:01.237273+00:00,odom,"{""x"":0.09976894482049058,""y"":0.029086004186259395,""z"":0.0,""yaw"":-3.070016930783684,""linear_x"":0.0955349999937738,""linear_y"":0.0,""angular_z"":-0.05263157889601189}"
2026-06-11T21:59:01.256887+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:01.310046+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.052631578947368474}"
2026-06-11T21:59:01.343947+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.947593331336975,""mean_obstacle_dist"":4.206575745839444}"
