timestamp,event_type,data
2026-06-10T21:10:04.300400+00:00,odom,"{""x"":-1.0514133737865647e-13,""y"":3.520032125746036e-32,""z"":0.0,""yaw"":1.1873687656410637e-18,""linear_x"":-2.638490511027107e-20,""linear_y"":0.0,""angular_z"":3.148429123808142e-19}"
2026-06-10T21:10:04.424658+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:04.433524+00:00,odom,"{""x"":-1.0514134063544521e-13,""y"":3.52003173773496e-32,""z"":0.0,""yaw"":1.1935614721430543e-18,""linear_x"":-1.0853187903293686e-19,""linear_y"":0.0,""angular_z"":2.4335935555689817e-19}"
2026-06-10T21:10:04.536629+00:00,odom,"{""x"":-1.0514134330455192e-13,""y"":3.520031418120483e-32,""z"":0.0,""yaw"":1.2002531508921749e-18,""linear_x"":-1.3165645546963187e-19,""linear_y"":0.0,""angular_z"":2.6857035477068825e-19}"
2026-06-10T21:10:04.538577+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:04.623921+00:00,odom,"{""x"":-1.0514134787088937e-13,""y"":3.5200308681778575e-32,""z"":0.0,""yaw"":1.208412873388372e-18,""linear_x"":-2.60736415492165e-19,""linear_y"":0.0,""angular_z"":4.867361363750262e-19}"
2026-06-10T21:10:04.635445+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:04.660195+00:00,odom,"{""x"":-1.0514135157110895e-13,""y"":3.520030419713909e-32,""z"":0.0,""yaw"":1.2151265206966036e-18,""linear_x"":-2.436908945922343e-19,""linear_y"":0.0,""angular_z"":3.1788603302745855e-19}"
2026-06-10T21:10:04.685752+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:04.746416+00:00,odom,"{""x"":-1.0514135696235327e-13,""y"":3.5200297619271776e-32,""z"":0.0,""yaw"":1.224277848094297e-18,""linear_x"":-2.686800535878572e-19,""linear_y"":0.0,""angular_z"":4.396171228996004e-19}"
2026-06-10T21:10:04.874651+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:04.886166+00:00,odom,"{""x"":-1.0514136009318215e-13,""y"":3.5200293780530667e-32,""z"":0.0,""yaw"":1.2281160963211311e-18,""linear_x"":-2.1751728177334998e-19,""linear_y"":0.0,""angular_z"":1.7357493480151341e-19}"
2026-06-10T21:10:04.983724+00:00,odom,"{""x"":-1.0514136215533324e-13,""y"":3.5200291239003174e-32,""z"":0.0,""yaw"":1.23632211444033e-18,""linear_x"":-1.2927515955145338e-19,""linear_y"":0.0,""angular_z"":4.886827565914093e-19}"
2026-06-10T21:10:04.984214+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.084386+00:00,odom,"{""x"":-1.0514136672836054e-13,""y"":3.52002855739856e-32,""z"":0.0,""yaw"":1.2421341317795282e-18,""linear_x"":-2.7783115437060556e-19,""linear_y"":0.0,""angular_z"":3.213939595350124e-19}"
2026-06-10T21:10:05.084602+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.116139+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.117007+00:00,odom,"{""x"":-1.0514136993922438e-13,""y"":3.520028157423936e-32,""z"":0.0,""yaw"":1.2465358561565503e-18,""linear_x"":-2.618464191475466e-19,""linear_y"":0.0,""angular_z"":1.5423151725985952e-19}"
2026-06-10T21:10:05.160883+00:00,odom,"{""x"":-1.0514137162476032e-13,""y"":3.520027947023218e-32,""z"":0.0,""yaw"":1.2475828095225788e-18,""linear_x"":-1.2330027846147767e-19,""linear_y"":0.0,""angular_z"":-1.1114750477575605e-19}"
2026-06-10T21:10:05.263095+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.281444+00:00,odom,"{""x"":-1.0514137245757944e-13,""y"":3.5200278423732106e-32,""z"":0.0,""yaw"":1.25297900989417e-18,""linear_x"":-1.7975575474738422e-19,""linear_y"":0.0,""angular_z"":2.0303549074796086e-19}"
2026-06-10T21:10:05.341665+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.353311+00:00,odom,"{""x"":-1.0514137128174934e-13,""y"":3.520027989592921e-32,""z"":0.0,""yaw"":1.2578778144782654e-18,""linear_x"":-6.6907092525913556e-21,""linear_y"":0.0,""angular_z"":3.2335408144387154e-19}"
2026-06-10T21:10:05.446851+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.447328+00:00,odom,"{""x"":-1.0514137437033104e-13,""y"":3.520027599308895e-32,""z"":0.0,""yaw"":1.265190200938734e-18,""linear_x"":-2.3537076158547274e-19,""linear_y"":0.0,""angular_z"":2.508598847121737e-19}"
2026-06-10T21:10:05.493822+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.494353+00:00,odom,"{""x"":-1.0514137858477071e-13,""y"":3.5200270646619626e-32,""z"":0.0,""yaw"":1.2720241724525477e-18,""linear_x"":-1.6267703731838435e-19,""linear_y"":0.0,""angular_z"":2.7521780343217053e-19}"
2026-06-10T21:10:05.529582+00:00,odom,"{""x"":-1.0514138043262634e-13,""y"":3.520026829665787e-32,""z"":0.0,""yaw"":1.2783849849790363e-18,""linear_x"":2.936915266185895e-21,""linear_y"":0.0,""angular_z"":2.996525599090017e-19}"
2026-06-10T21:10:05.639316+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.657836+00:00,odom,"{""x"":-1.0514138056694355e-13,""y"":3.5200268124979175e-32,""z"":0.0,""yaw"":1.281352129286924e-18,""linear_x"":-5.642017002723247e-20,""linear_y"":0.0,""angular_z"":1.30413886218405e-19}"
2026-06-10T21:10:05.721548+00:00,odom,"{""x"":-1.051413858216735e-13,""y"":3.5200261358390656e-32,""z"":0.0,""yaw"":1.2925562166121697e-18,""linear_x"":-2.585991407576978e-19,""linear_y"":0.0,""angular_z"":5.420938869268357e-19}"
2026-06-10T21:10:05.746856+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.829313+00:00,odom,"{""x"":-1.0514139088619118e-13,""y"":3.520025479253341e-32,""z"":0.0,""yaw"":1.2984538131164632e-18,""linear_x"":-3.138433185992826e-19,""linear_y"":0.0,""angular_z"":2.7707568536149157e-19}"
2026-06-10T21:10:05.835546+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.872885+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:05.882272+00:00,odom,"{""x"":-1.0514138973836375e-13,""y"":3.520025629030271e-32,""z"":0.0,""yaw"":1.3029014546796254e-18,""linear_x"":1.9705467670273365e-19,""linear_y"":0.0,""angular_z"":3.008266049154687e-19}"
2026-06-10T21:10:05.946654+00:00,odom,"{""x"":-1.0514139188326507e-13,""y"":3.520025348751561e-32,""z"":0.0,""yaw"":1.3088205680277521e-18,""linear_x"":-1.9407603889881497e-19,""linear_y"":0.0,""angular_z"":3.2681354754985108e-19}"
2026-06-10T21:10:06.018472+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.035713+00:00,odom,"{""x"":-1.0514139159044997e-13,""y"":3.5200253867128857e-32,""z"":0.0,""yaw"":1.3123360926992962e-18,""linear_x"":-7.958185006328801e-20,""linear_y"":0.0,""angular_z"":6.080408230366803e-20}"
2026-06-10T21:10:06.105762+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.113821+00:00,odom,"{""x"":-1.0514139370908775e-13,""y"":3.520025108004708e-32,""z"":0.0,""yaw"":1.3202333838374271e-18,""linear_x"":4.5373102643302913e-20,""linear_y"":0.0,""angular_z"":2.804868461334121e-19}"
2026-06-10T21:10:06.193552+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.195052+00:00,odom,"{""x"":-1.0514139621478438e-13,""y"":3.520024776610247e-32,""z"":0.0,""yaw"":1.3266834277296138e-18,""linear_x"":-2.2263046927062487e-20,""linear_y"":0.0,""angular_z"":1.107507122482065e-19}"
2026-06-10T21:10:06.231266+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.235206+00:00,odom,"{""x"":-1.0514139948465087e-13,""y"":3.5200243426478303e-32,""z"":0.0,""yaw"":1.3297600238104818e-18,""linear_x"":-1.6768932256390552e-19,""linear_y"":0.0,""angular_z"":3.296249324169778e-19}"
2026-06-10T21:10:06.280922+00:00,odom,"{""x"":-1.0514140108415057e-13,""y"":3.5200241297654884e-32,""z"":0.0,""yaw"":1.333332333412681e-18,""linear_x"":-2.7831748585649687e-20,""linear_y"":0.0,""angular_z"":1.6080057027691389e-19}"
2026-06-10T21:10:06.367317+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.396041+00:00,odom,"{""x"":-1.0514140633524957e-13,""y"":3.5200234278680403e-32,""z"":0.0,""yaw"":1.339355665942771e-18,""linear_x"":-2.5290415887649155e-19,""linear_y"":0.0,""angular_z"":2.826928113594402e-19}"
2026-06-10T21:10:06.438387+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.443826+00:00,odom,"{""x"":-1.0514140872418117e-13,""y"":3.5200231071936534e-32,""z"":0.0,""yaw"":1.344895688080817e-18,""linear_x"":-2.1429877598061384e-19,""linear_y"":0.0,""angular_z"":3.0778974218789053e-19}"
2026-06-10T21:10:06.540460+00:00,odom,"{""x"":-1.051414110381452e-13,""y"":3.5200227953072043e-32,""z"":0.0,""yaw"":1.3490280393762424e-18,""linear_x"":-1.7355272056857794e-19,""linear_y"":0.0,""angular_z"":1.4051633648392104e-19}"
2026-06-10T21:10:06.543379+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.582780+00:00,odom,"{""x"":-1.0514141284221533e-13,""y"":3.520022551337465e-32,""z"":0.0,""yaw"":1.3526838465604888e-18,""linear_x"":-1.3218872074831239e-19,""linear_y"":0.0,""angular_z"":6.774234386169349e-20}"
2026-06-10T21:10:06.622679+00:00,odom,"{""x"":-1.0514141466442154e-13,""y"":3.5200223041615716e-32,""z"":0.0,""yaw"":1.3578106045389107e-18,""linear_x"":-1.8595485345690653e-19,""linear_y"":0.0,""angular_z"":2.8717542014238295e-19}"
2026-06-10T21:10:06.632338+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.712627+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.727802+00:00,odom,"{""x"":-1.0514141289362107e-13,""y"":3.5200225453701476e-32,""z"":0.0,""yaw"":1.363446665939313e-18,""linear_x"":1.7083358329259715e-19,""linear_y"":0.0,""angular_z"":2.1564768350155338e-19}"
2026-06-10T21:10:06.812478+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:06.814399+00:00,odom,"{""x"":-1.0514141082756202e-13,""y"":3.520022827521906e-32,""z"":0.0,""yaw"":1.3676462094675745e-18,""linear_x"":9.592832092542404e-20,""linear_y"":0.0,""angular_z"":1.4359179772301352e-19}"
2026-06-10T21:10:06.897991+00:00,odom,"{""x"":-1.0514141265667666e-13,""y"":3.5200225767509157e-32,""z"":0.0,""yaw"":1.3723318204882984e-18,""linear_x"":-1.0174320398442537e-19,""linear_y"":0.0,""angular_z"":1.6751973225479023e-19}"
2026-06-10T21:10:06.922587+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.006650+00:00,odom,"{""x"":-1.0514141752435957e-13,""y"":3.5200219071988135e-32,""z"":0.0,""yaw"":1.377503618187099e-18,""linear_x"":-2.2689529113796485e-19,""linear_y"":0.0,""angular_z"":1.9229042627505397e-19}"
2026-06-10T21:10:07.011939+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.050310+00:00,odom,"{""x"":-1.0514141972727024e-13,""y"":3.5200216029434e-32,""z"":0.0,""yaw"":1.3831859268510755e-18,""linear_x"":-1.7928931202263534e-19,""linear_y"":0.0,""angular_z"":3.1489819575305203e-19}"
2026-06-10T21:10:07.138675+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.168821+00:00,odom,"{""x"":-1.0514142388966217e-13,""y"":3.520021025824155e-32,""z"":0.0,""yaw"":1.3893720423706174e-18,""linear_x"":-2.0663210190003498e-19,""linear_y"":0.0,""angular_z"":1.4617602671164938e-19}"
2026-06-10T21:10:07.236060+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.244681+00:00,odom,"{""x"":-1.0514142571119892e-13,""y"":3.520020772227317e-32,""z"":0.0,""yaw"":1.3941406634843959e-18,""linear_x"":-7.390989976507059e-20,""linear_y"":0.0,""angular_z"":2.6871978215568814e-19}"
2026-06-10T21:10:07.344648+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.347458+00:00,odom,"{""x"":-1.0514142866982994e-13,""y"":3.520020359093197e-32,""z"":0.0,""yaw"":1.3994072488343324e-18,""linear_x"":-1.7913354796591147e-19,""linear_y"":0.0,""angular_z"":2.941205984328254e-19}"
2026-06-10T21:10:07.445101+00:00,odom,"{""x"":-1.0514143219492207e-13,""y"":3.520019864006054e-32,""z"":0.0,""yaw"":1.406137173038689e-18,""linear_x"":-2.7844789150610587e-19,""linear_y"":0.0,""angular_z"":2.215219078332891e-19}"
2026-06-10T21:10:07.448122+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.477755+00:00,odom,"{""x"":-1.0514143102383309e-13,""y"":3.5200200292824167e-32,""z"":0.0,""yaw"":1.411415576480634e-18,""linear_x"":1.4038649133125459e-19,""linear_y"":0.0,""angular_z"":3.4254423097486116e-19}"
2026-06-10T21:10:07.594786+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.658636+00:00,odom,"{""x"":-1.0514143073715196e-13,""y"":3.520020069921997e-32,""z"":0.0,""yaw"":1.4171858137268079e-18,""linear_x"":2.2540821891186358e-20,""linear_y"":0.0,""angular_z"":2.7022918410396143e-19}"
2026-06-10T21:10:07.694174+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.708913+00:00,odom,"{""x"":-1.0514143499017927e-13,""y"":3.5200194661433177e-32,""z"":0.0,""yaw"":1.4244158714897335e-18,""linear_x"":-1.0835673234822735e-19,""linear_y"":0.0,""angular_z"":3.9228404412893367e-19}"
2026-06-10T21:10:07.789918+00:00,odom,"{""x"":-1.0514143314693329e-13,""y"":3.520019729275284e-32,""z"":0.0,""yaw"":1.4282595281829954e-18,""linear_x"":1.0685426723705469e-19,""linear_y"":0.0,""angular_z"":2.2178763224838037e-19}"
2026-06-10T21:10:07.812157+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.900429+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:07.908608+00:00,odom,"{""x"":-1.0514143482506692e-13,""y"":3.520019488809414e-32,""z"":0.0,""yaw"":1.4333618560677847e-18,""linear_x"":-5.1008725581290546e-20,""linear_y"":0.0,""angular_z"":7.658431881530048e-20}"
2026-06-10T21:10:07.949802+00:00,odom,"{""x"":-1.0514143522800507e-13,""y"":3.5200194309190917e-32,""z"":0.0,""yaw"":1.4380370168001698e-18,""linear_x"":-4.919439851073505e-20,""linear_y"":0.0,""angular_z"":2.7677430263037374e-19}"
2026-06-10T21:10:08.045663+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:08.084221+00:00,odom,"{""x"":-1.0514143375554647e-13,""y"":3.520019642781892e-32,""z"":0.0,""yaw"":1.4392151217626797e-18,""linear_x"":2.7762468927687005e-20,""linear_y"":0.0,""angular_z"":-8.782786043721747e-21}"
2026-06-10T21:10:08.134589+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:08.143262+00:00,odom,"{""x"":-1.0514143377355782e-13,""y"":3.5200196403373723e-32,""z"":0.0,""yaw"":1.4415342872123362e-18,""linear_x"":3.71816694533289e-20,""linear_y"":0.0,""angular_z"":2.790810292852146e-20}"
2026-06-10T21:10:08.217632+00:00,odom,"{""x"":-1.0514143516431008e-13,""y"":3.5200194399118353e-32,""z"":0.0,""yaw"":1.4401169009932114e-18,""linear_x"":-3.7720291688728046e-20,""linear_y"":0.0,""angular_z"":-7.173033775861821e-21}"
2026-06-10T21:10:08.234434+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:08.322192+00:00,odom,"{""x"":-1.051414391068182e-13,""y"":3.520018871403621e-32,""z"":0.0,""yaw"":1.4432990579506702e-18,""linear_x"":-3.233903051252394e-19,""linear_y"":0.0,""angular_z"":2.93546776502591e-19}"
2026-06-10T21:10:08.329351+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:08.356008+00:00,odom,"{""x"":-1.0514143668567801e-13,""y"":3.520019221238461e-32,""z"":0.0,""yaw"":1.4468334236137944e-18,""linear_x"":8.613130020239197e-20,""linear_y"":0.0,""angular_z"":1.3727771897541174e-19}"
2026-06-10T21:10:08.442882+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:08.460734+00:00,odom,"{""x"":-1.0514143782875506e-13,""y"":3.5200190559265856e-32,""z"":0.0,""yaw"":1.448034506444627e-18,""linear_x"":-2.9202804300597548e-19,""linear_y"":0.0,""angular_z"":3.3939039212244715e-20}"
2026-06-10T21:10:08.524490+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:08.531826+00:00,odom,"{""x"":-1.0514143701642672e-13,""y"":3.5200191736214827e-32,""z"":0.0,""yaw"":1.4518434953787245e-18,""linear_x"":-2.737195185625512e-20,""linear_y"":0.0,""angular_z"":2.336307297955931e-19}"
2026-06-10T21:10:08.599633+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:08.611126+00:00,odom,"{""x"":-1.0514143833980548e-13,""y"":3.520018981511423e-32,""z"":0.0,""yaw"":1.4544150703893203e-18,""linear_x"":3.756089887184016e-21,""linear_y"":0.0,""angular_z"":6.169521925063977e-20}"
2026-06-10T21:10:08.709683+00:00,odom,"{""x"":-1.0514143995785924e-13,""y"":3.520018746031899e-32,""z"":0.0,""yaw"":1.4569142874354065e-18,""linear_x"":-4.1823428624933924e-20,""linear_y"":0.0,""angular_z"":1.5554144468419498e-19}"
2026-06-10T21:10:08.713336+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
2026-06-10T21:10:08.730163+00:00,odom,"{""x"":-1.0514144316025873e-13,""y"":3.5200182795447363e-32,""z"":0.0,""yaw"":1.4587823832652617e-18,""linear_x"":-2.5998741288858557e-19,""linear_y"":0.0,""angular_z"":2.744500497401072e-19}"
2026-06-10T21:10:08.846491+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":348,""min_obstacle_dist"":2.1078591346740723,""mean_obstacle_dist"":4.2119611645567}"
