timestamp,event_type,data
2026-06-11T22:29:11.339519+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:11.411983+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:11.424597+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:11.461203+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:11.573153+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:11.662162+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:11.690261+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:11.719205+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:11.777248+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:11.790454+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:11.873218+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:11.891801+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:11.904125+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.023720+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.056480+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.091357+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.149485+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.160803+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.164135+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.227630+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.248107+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.283886+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.346833+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.404167+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.501129+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.512092+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.542961+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.549413+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.671509+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.675959+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.704060+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.787035+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.840000+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.940636+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:12.946604+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.959666+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:12.979279+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.029147+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.036902+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:13.065580+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.140144+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.224736+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:13.334733+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.341258+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:13.367438+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:13.371923+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.447201+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.450798+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:13.493006+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.558680+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.635157+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:13.741231+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:13.745372+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.780124+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:13.793476+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.880157+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:13.909448+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:13.968586+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:14.038868+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:14.127638+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:14.220677+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:14.231214+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:14.251038+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:14.261529+00:00,odom,"{""x"":-0.09141172000691333,""y"":0.24759284630413728,""z"":0.0,""yaw"":-2.965320222074394,""linear_x"":0.0,""linear_y"":0.0,""angular_z"":0.0}"
2026-06-11T22:29:14.356616+00:00,cmd_vel,"{""linear_x"":0.125,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.369676+00:00,odom,"{""x"":-0.09141204489786586,""y"":0.24759278846065882,""z"":0.0,""yaw"":-2.965478116810695,""linear_x"":3.29999998882613e-05,""linear_y"":0.0,""angular_z"":-0.015789473630028236}"
2026-06-11T22:29:14.408155+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.408846+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9128766059875488,""mean_obstacle_dist"":4.202034172330584}"
2026-06-11T22:29:14.448268+00:00,odom,"{""x"":-0.09148679775706059,""y"":0.24757964249388797,""z"":0.0,""yaw"":-2.9686360115459975,""linear_x"":0.005444999993997612,""linear_y"":0.0,""angular_z"":-0.15789473679360203}"
2026-06-11T22:29:14.456218+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.514027+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.555128+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.602203+00:00,odom,"{""x"":-0.09169165800196123,""y"":0.24754422138026116,""z"":0.0,""yaw"":-2.9717939062817478,""linear_x"":0.012044999994031969,""linear_y"":0.0,""angular_z"":-0.15789473679563215}"
2026-06-11T22:29:14.602460+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":349,""min_obstacle_dist"":1.9141180515289307,""mean_obstacle_dist"":4.213921227222869}"
2026-06-11T22:29:14.605370+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.655921+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.707005+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.708422+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9158836603164673,""mean_obstacle_dist"":4.218439211845398}"
2026-06-11T22:29:14.720535+00:00,odom,"{""x"":-0.09202676576590944,""y"":0.2474873469426564,""z"":0.0,""yaw"":-2.9749518010175193,""linear_x"":0.018644999994421596,""linear_y"":0.0,""angular_z"":-0.15789473679563215}"
2026-06-11T22:29:14.755206+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.763199+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9123303890228271,""mean_obstacle_dist"":4.236226086616516}"
2026-06-11T22:29:14.784107+00:00,odom,"{""x"":-0.09249225728851554,""y"":0.24740984166277943,""z"":0.0,""yaw"":-2.9781096957532696,""linear_x"":0.02524499999410068,""linear_y"":0.0,""angular_z"":-0.1578947367915719}"
2026-06-11T22:29:14.805198+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.845684+00:00,odom,"{""x"":-0.09308826491296465,""y"":0.24731252866475537,""z"":0.0,""yaw"":-2.98126759048902,""linear_x"":0.03184499999413504,""linear_y"":0.0,""angular_z"":-0.15789473678954175}"
2026-06-11T22:29:14.846091+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9144631624221802,""mean_obstacle_dist"":4.229066683564867}"
2026-06-11T22:29:14.855304+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.891212+00:00,odom,"{""x"":-0.09381491708331656,""y"":0.24719623169872207,""z"":0.0,""yaw"":-2.98442548522477,""linear_x"":0.03844499999416939,""linear_y"":0.0,""angular_z"":-0.15789473678751165}"
2026-06-11T22:29:14.905295+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:14.966156+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:15.005660+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:15.026338+00:00,scan,"{""range_min"":0.30000001192092896,""range_max"":12.0,""beam_count"":360,""valid_beam_count"":350,""min_obstacle_dist"":1.9168380498886108,""mean_obstacle_dist"":4.214817310401371}"
2026-06-11T22:29:15.038049+00:00,odom,"{""x"":-0.09467233834188493,""y"":0.24706177512441022,""z"":0.0,""yaw"":-2.9875833799605416,""linear_x"":0.04504499999420375,""linear_y"":0.0,""angular_z"":-0.15789473678548155}"
2026-06-11T22:29:15.055176+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
2026-06-11T22:29:15.105937+00:00,cmd_vel,"{""linear_x"":0.24631578947368427,""linear_y"":0.0,""angular_z"":-0.1578947368421053}"
